"PROVINCE","DateName","tempC","Year"
"Warm Temperate Northeast Pacific","1950.03.16",16.9961929412989,1950
"Warm Temperate Northwest Atlantic","1950.03.16",21.3967620333036,1950
"Warm Temperate Northwest Pacific","1950.03.16",16.9192853655134,1950
"Warm Temperate Southeastern Pacific","1950.03.16",20.456865149659,1950
"Warm Temperate Southwestern Atlantic","1950.03.16",22.3898723515597,1950
"West African Transition","1950.03.16",22.1370759407679,1950
"West and South Indian Shelf","1950.03.16",27.3308977603912,1950
"West Central Australian Shelf","1950.03.16",23.8157229832241,1950
"Western Coral Triangle","1950.03.16",28.3081153077739,1950
"Western Indian Ocean","1950.03.16",27.8853669076596,1950
"Agulhas","1950.04.16",21.3499065817219,1950
"Amsterdam-St Paul","1950.04.16",15.9992696715564,1950
"Andaman","1950.04.16",29.1803069491135,1950
"Arctic","1950.04.16",-1.14411874588862,1950
"Bay of Bengal","1950.04.16",28.7980722297322,1950
"Benguela","1950.04.16",19.5729724010789,1950
"Black Sea","1950.04.16",10.6421982857489,1950
"Central Indian Ocean Islands","1950.04.16",28.9342226648027,1950
"Central Polynesia","1950.04.16",28.2178660808465,1950
"Cold Temperate Northeast Pacific","1950.04.16",5.68589893920081,1950
"Cold Temperate Northwest Atlantic","1950.04.16",4.68408701384624,1950
"Cold Temperate Northwest Pacific","1950.04.16",3.88498896391879,1950
"Continental High Antarctic","1950.04.16",-1.20872554260293,1950
"East Central Australian Shelf","1950.04.16",23.5854330274794,1950
"Easter Island","1950.04.16",23.9093358132147,1950
"Eastern Coral Triangle","1950.04.16",29.1067319188799,1950
"Galapagos","1950.04.16",25.8228571179887,1950
"Gulf of Guinea","1950.04.16",28.1566176801114,1950
"Hawaii","1950.04.16",23.6711797388191,1950
"Java Transitional","1950.04.16",28.6616336981455,1950
"Juan Fernandez and Desventuradas","1950.04.16",19.0622975770817,1950
"Lord Howe and Norfolk Islands","1950.04.16",22.4018861265743,1950
"Lusitanian","1950.04.16",16.5532222050148,1950
"Magellanic","1950.04.16",9.50520325240804,1950
"Marquesas","1950.04.16",27.9664619633409,1950
"Marshall, Gilbert and Ellis Islands","1950.04.16",28.1127859419519,1950
"Mediterranean Sea","1950.04.16",16.2266253650963,1950
"North Brazil Shelf","1950.04.16",27.5028011157948,1950
"Northeast Australian Shelf","1950.04.16",26.8587225863808,1950
"Northern European Seas","1950.04.16",6.7900947165939,1950
"Northern New Zealand","1950.04.16",21.0343124866486,1950
"Northwest Australian Shelf","1950.04.16",28.5685978505149,1950
"Red Sea and Gulf of Aden","1950.04.16",26.871309884704,1950
"Sahul Shelf","1950.04.16",28.7247573993824,1950
"Scotia Sea","1950.04.16",0.891303795881447,1950
"Somali/Arabian","1950.04.16",26.5654496373357,1950
"South China Sea","1950.04.16",26.4809906335525,1950
"South Kuroshio","1950.04.16",24.2715627858927,1950
"Southeast Australian Shelf","1950.04.16",16.0639798312352,1950
"Southeast Polynesia","1950.04.16",27.0281452363537,1950
"Southern New Zealand","1950.04.16",14.5920681814004,1950
"Southwest Australian Shelf","1950.04.16",18.7045563032042,1950
"St. Helena and Ascension Islands","1950.04.16",25.8428744475047,1950
"Subantarctic Islands","1950.04.16",4.48448921280953,1950
"Subantarctic New Zealand","1950.04.16",9.47928664660213,1950
"Sunda Shelf","1950.04.16",28.9403647673757,1950
"Tristan Gough","1950.04.16",14.2308072382861,1950
"Tropical East Pacific","1950.04.16",26.3714805431305,1950
"Tropical Northwestern Atlantic","1950.04.16",25.419671463879,1950
"Tropical Northwestern Pacific","1950.04.16",27.1525528589884,1950
"Tropical Southwestern Atlantic","1950.04.16",27.2053594543162,1950
"Tropical Southwestern Pacific","1950.04.16",27.2337065721753,1950
"Warm Temperate Northeast Pacific","1950.04.16",17.6074571701197,1950
"Warm Temperate Northwest Atlantic","1950.04.16",22.4460896452268,1950
"Warm Temperate Northwest Pacific","1950.04.16",18.2054399762835,1950
"Warm Temperate Southeastern Pacific","1950.04.16",18.8820493809589,1950
"Warm Temperate Southwestern Atlantic","1950.04.16",20.9803193092346,1950
"West African Transition","1950.04.16",23.0011790394783,1950
"West and South Indian Shelf","1950.04.16",28.3282797018687,1950
"West Central Australian Shelf","1950.04.16",23.3867160252162,1950
"Western Coral Triangle","1950.04.16",28.8050284130233,1950
"Western Indian Ocean","1950.04.16",27.4993873596191,1950
"Agulhas","1950.05.16",20.2953346722747,1950
"Amsterdam-St Paul","1950.05.16",14.9511626406414,1950
"Andaman","1950.05.16",29.2785743914152,1950
"Arctic","1950.05.16",-0.990646163701032,1950
"Bay of Bengal","1950.05.16",29.3351767496629,1950
"Benguela","1950.05.16",18.9285311641463,1950
"Black Sea","1950.05.16",15.4901672178699,1950
"Central Indian Ocean Islands","1950.05.16",28.8469473601906,1950
"Central Polynesia","1950.05.16",28.0533564543113,1950
"Cold Temperate Northeast Pacific","1950.05.16",6.35573808465685,1950
"Cold Temperate Northwest Atlantic","1950.05.16",7.47855491657833,1950
"Cold Temperate Northwest Pacific","1950.05.16",5.75599952389116,1950
"Continental High Antarctic","1950.05.16",-1.41132236202247,1950
"East Central Australian Shelf","1950.05.16",22.247579659356,1950
"Easter Island","1950.05.16",22.8590017134143,1950
"Eastern Coral Triangle","1950.05.16",28.9082862240928,1950
"Galapagos","1950.05.16",25.1640198935925,1950
"Gulf of Guinea","1950.05.16",27.8131829253188,1950
"Hawaii","1950.05.16",24.3620025765183,1950
"Java Transitional","1950.05.16",28.1978616555532,1950
"Juan Fernandez and Desventuradas","1950.05.16",18.3429021059081,1950
"Lord Howe and Norfolk Islands","1950.05.16",21.3973219254438,1950
"Lusitanian","1950.05.16",17.7425918291079,1950
"Magellanic","1950.05.16",7.77960130794724,1950
"Marquesas","1950.05.16",27.1194039641834,1950
"Marshall, Gilbert and Ellis Islands","1950.05.16",28.5417880749964,1950
"Mediterranean Sea","1950.05.16",18.7217340221653,1950
"North Brazil Shelf","1950.05.16",27.7559450826337,1950
"Northeast Australian Shelf","1950.05.16",25.3304459421258,1950
"Northern European Seas","1950.05.16",8.4154488208159,1950
"Northern New Zealand","1950.05.16",19.8138287237712,1950
"Northwest Australian Shelf","1950.05.16",27.4490388898707,1950
"Red Sea and Gulf of Aden","1950.05.16",28.3806645799391,1950
"Sahul Shelf","1950.05.16",27.8192844249584,1950
"Scotia Sea","1950.05.16",0.0887899640073988,1950
"Somali/Arabian","1950.05.16",27.9098498627946,1950
"South China Sea","1950.05.16",28.2680618733536,1950
"South Kuroshio","1950.05.16",26.159017101749,1950
"Southeast Australian Shelf","1950.05.16",15.330789714024,1950
"Southeast Polynesia","1950.05.16",26.1103472171291,1950
"Southern New Zealand","1950.05.16",13.7714379851581,1950
"Southwest Australian Shelf","1950.05.16",18.13325548172,1950
"St. Helena and Ascension Islands","1950.05.16",24.7544933954875,1950
"Subantarctic Islands","1950.05.16",4.15801241956111,1950
"Subantarctic New Zealand","1950.05.16",8.73371241309426,1950
"Sunda Shelf","1950.05.16",29.2516380410445,1950
"Tristan Gough","1950.05.16",13.8951548019258,1950
"Tropical East Pacific","1950.05.16",26.7111466889213,1950
"Tropical Northwestern Atlantic","1950.05.16",26.4896244391417,1950
"Tropical Northwestern Pacific","1950.05.16",27.80157851749,1950
"Tropical Southwestern Atlantic","1950.05.16",26.4905762050463,1950
"Tropical Southwestern Pacific","1950.05.16",26.2607085471506,1950
"Warm Temperate Northeast Pacific","1950.05.16",18.004252571326,1950
"Warm Temperate Northwest Atlantic","1950.05.16",25.4151924848557,1950
"Warm Temperate Northwest Pacific","1950.05.16",21.3567236133088,1950
"Warm Temperate Southeastern Pacific","1950.05.16",18.1884951715346,1950
"Warm Temperate Southwestern Atlantic","1950.05.16",18.7173398104581,1950
"West African Transition","1950.05.16",23.1136449575424,1950
"West and South Indian Shelf","1950.05.16",28.9473541736603,1950
"West Central Australian Shelf","1950.05.16",23.0263105119978,1950
"Western Coral Triangle","1950.05.16",28.8501475325653,1950
"Western Indian Ocean","1950.05.16",26.4384803052218,1950
"Agulhas","1950.06.16",19.3332573616341,1950
"Amsterdam-St Paul","1950.06.16",13.4849882823665,1950
"Andaman","1950.06.16",28.6850465724343,1950
"Arctic","1950.06.16",-0.469588499715797,1950
"Bay of Bengal","1950.06.16",28.9932454499331,1950
"Benguela","1950.06.16",17.7241695243192,1950
"Black Sea","1950.06.16",19.7610983387116,1950
"Central Indian Ocean Islands","1950.06.16",28.0005965992144,1950
"Central Polynesia","1950.06.16",28.0737555528298,1950
"Cold Temperate Northeast Pacific","1950.06.16",8.41703543322427,1950
"Cold Temperate Northwest Atlantic","1950.06.16",12.3939846295577,1950
"Cold Temperate Northwest Pacific","1950.06.16",8.9230377755753,1950
"Continental High Antarctic","1950.06.16",-1.59225775053104,1950
"East Central Australian Shelf","1950.06.16",20.907488377889,1950
"Easter Island","1950.06.16",21.8022129920221,1950
"Eastern Coral Triangle","1950.06.16",28.6839168480464,1950
"Galapagos","1950.06.16",23.6292536023637,1950
"Gulf of Guinea","1950.06.16",26.3837076737,1950
"Hawaii","1950.06.16",25.6218762030968,1950
"Java Transitional","1950.06.16",27.6297219753265,1950
"Juan Fernandez and Desventuradas","1950.06.16",17.4809880367545,1950
"Lord Howe and Norfolk Islands","1950.06.16",20.3182598562802,1950
"Lusitanian","1950.06.16",19.4332176214897,1950
"Magellanic","1950.06.16",7.76619011964371,1950
"Marquesas","1950.06.16",26.9625812280374,1950
"Marshall, Gilbert and Ellis Islands","1950.06.16",28.6571339827317,1950
"Mediterranean Sea","1950.06.16",22.607532674616,1950
"North Brazil Shelf","1950.06.16",27.7262274629326,1950
"Northeast Australian Shelf","1950.06.16",24.2447664361251,1950
"Northern European Seas","1950.06.16",10.9120879866042,1950
"Northern New Zealand","1950.06.16",18.675665634019,1950
"Northwest Australian Shelf","1950.06.16",26.029384641505,1950
"Red Sea and Gulf of Aden","1950.06.16",28.5844157190606,1950
"Sahul Shelf","1950.06.16",26.8186794846146,1950
"Scotia Sea","1950.06.16",-0.377301706131319,1950
"Somali/Arabian","1950.06.16",27.6969083193186,1950
"South China Sea","1950.06.16",28.6502204353427,1950
"South Kuroshio","1950.06.16",27.2498007973472,1950
"Southeast Australian Shelf","1950.06.16",14.1534350987138,1950
"Southeast Polynesia","1950.06.16",25.2659345672977,1950
"Southern New Zealand","1950.06.16",12.6818219290839,1950
"Southwest Australian Shelf","1950.06.16",17.2191186850926,1950
"St. Helena and Ascension Islands","1950.06.16",24.2809883488549,1950
"Subantarctic Islands","1950.06.16",3.78600079635077,1950
"Subantarctic New Zealand","1950.06.16",8.09309157939872,1950
"Sunda Shelf","1950.06.16",29.0007629494918,1950
"Tristan Gough","1950.06.16",12.2996170119484,1950
"Tropical East Pacific","1950.06.16",26.4527624627018,1950
"Tropical Northwestern Atlantic","1950.06.16",27.5978431002998,1950
"Tropical Northwestern Pacific","1950.06.16",28.4965034951104,1950
"Tropical Southwestern Atlantic","1950.06.16",25.6580088702953,1950
"Tropical Southwestern Pacific","1950.06.16",25.581378668191,1950
"Warm Temperate Northeast Pacific","1950.06.16",18.798047038225,1950
"Warm Temperate Northwest Atlantic","1950.06.16",27.9426844716072,1950
"Warm Temperate Northwest Pacific","1950.06.16",24.008013388268,1950
"Warm Temperate Southeastern Pacific","1950.06.16",17.1076423471624,1950
"Warm Temperate Southwestern Atlantic","1950.06.16",16.9293443333019,1950
"West African Transition","1950.06.16",24.4276307423909,1950
"West and South Indian Shelf","1950.06.16",28.369270769755,1950
"West Central Australian Shelf","1950.06.16",21.5520236424037,1950
"Western Coral Triangle","1950.06.16",28.7337369493076,1950
"Western Indian Ocean","1950.06.16",25.0219574082573,1950
"Agulhas","1950.07.16",18.5283996242366,1950
"Amsterdam-St Paul","1950.07.16",13.2528580921452,1950
"Andaman","1950.07.16",28.2752078206916,1950
"Arctic","1950.07.16",0.773986592640001,1950
"Bay of Bengal","1950.07.16",28.524064020677,1950
"Benguela","1950.07.16",16.3874246298549,1950
"Black Sea","1950.07.16",23.5906460669733,1950
"Central Indian Ocean Islands","1950.07.16",27.7279177137241,1950
"Central Polynesia","1950.07.16",27.4844314330663,1950
"Cold Temperate Northeast Pacific","1950.07.16",10.7219236385255,1950
"Cold Temperate Northwest Atlantic","1950.07.16",16.465002982171,1950
"Cold Temperate Northwest Pacific","1950.07.16",13.012536486126,1950
"Continental High Antarctic","1950.07.16",-1.69298211319579,1950
"East Central Australian Shelf","1950.07.16",20.0931654188368,1950
"Easter Island","1950.07.16",20.8228728386664,1950
"Eastern Coral Triangle","1950.07.16",28.6498412404742,1950
"Galapagos","1950.07.16",22.995820381272,1950
"Gulf of Guinea","1950.07.16",24.6191776722401,1950
"Hawaii","1950.07.16",25.9477666626629,1950
"Java Transitional","1950.07.16",26.9376314163208,1950
"Juan Fernandez and Desventuradas","1950.07.16",16.1387714008952,1950
"Lord Howe and Norfolk Islands","1950.07.16",19.7063478582046,1950
"Lusitanian","1950.07.16",21.2537988880337,1950
"Magellanic","1950.07.16",7.08102846056668,1950
"Marquesas","1950.07.16",26.2466129865803,1950
"Marshall, Gilbert and Ellis Islands","1950.07.16",28.4164056882753,1950
"Mediterranean Sea","1950.07.16",25.6627037246506,1950
"North Brazil Shelf","1950.07.16",27.7682307663784,1950
"Northeast Australian Shelf","1950.07.16",23.422468737552,1950
"Northern European Seas","1950.07.16",13.1686551876788,1950
"Northern New Zealand","1950.07.16",17.9142103535788,1950
"Northwest Australian Shelf","1950.07.16",25.4045433784599,1950
"Red Sea and Gulf of Aden","1950.07.16",28.5687642994494,1950
"Sahul Shelf","1950.07.16",25.8110522234881,1950
"Scotia Sea","1950.07.16",-0.666401676998519,1950
"Somali/Arabian","1950.07.16",26.7497989422566,1950
"South China Sea","1950.07.16",28.5174661918923,1950
"South Kuroshio","1950.07.16",28.6873990362817,1950
"Southeast Australian Shelf","1950.07.16",13.4439195600049,1950
"Southeast Polynesia","1950.07.16",24.5455104189534,1950
"Southern New Zealand","1950.07.16",12.1174401065759,1950
"Southwest Australian Shelf","1950.07.16",15.8582521744494,1950
"St. Helena and Ascension Islands","1950.07.16",23.3634714020623,1950
"Subantarctic Islands","1950.07.16",3.22276006118003,1950
"Subantarctic New Zealand","1950.07.16",7.98297482307511,1950
"Sunda Shelf","1950.07.16",28.3843157216122,1950
"Tristan Gough","1950.07.16",11.3646382199656,1950
"Tropical East Pacific","1950.07.16",26.618809390298,1950
"Tropical Northwestern Atlantic","1950.07.16",28.1736896221454,1950
"Tropical Northwestern Pacific","1950.07.16",28.6840069707235,1950
"Tropical Southwestern Atlantic","1950.07.16",25.0190486631532,1950
"Tropical Southwestern Pacific","1950.07.16",25.0617089328447,1950
"Warm Temperate Northeast Pacific","1950.07.16",21.1572863322038,1950
"Warm Temperate Northwest Atlantic","1950.07.16",28.854729115963,1950
"Warm Temperate Northwest Pacific","1950.07.16",27.1192681879029,1950
"Warm Temperate Southeastern Pacific","1950.07.16",15.6940099790499,1950
"Warm Temperate Southwestern Atlantic","1950.07.16",15.3333860917525,1950
"West African Transition","1950.07.16",25.4787513415019,1950
"West and South Indian Shelf","1950.07.16",27.8062312602997,1950
"West Central Australian Shelf","1950.07.16",21.1102112361363,1950
"Western Coral Triangle","1950.07.16",28.0827746944768,1950
"Western Indian Ocean","1950.07.16",24.4083318530389,1950
"Agulhas","1950.08.16",18.4698016414904,1950
"Amsterdam-St Paul","1950.08.16",12.7233208679571,1950
"Andaman","1950.08.16",27.9896798886751,1950
"Arctic","1950.08.16",1.60222898717422,1950
"Bay of Bengal","1950.08.16",28.1938236193223,1950
"Benguela","1950.08.16",15.9270102259624,1950
"Black Sea","1950.08.16",24.3809024441627,1950
"Central Indian Ocean Islands","1950.08.16",27.3761982887414,1950
"Central Polynesia","1950.08.16",27.4422343376355,1950
"Cold Temperate Northeast Pacific","1950.08.16",12.3273345969972,1950
"Cold Temperate Northwest Atlantic","1950.08.16",18.7216877780118,1950
"Cold Temperate Northwest Pacific","1950.08.16",16.169255525282,1950
"Continental High Antarctic","1950.08.16",-1.73177978665464,1950
"East Central Australian Shelf","1950.08.16",19.9578584035238,1950
"Easter Island","1950.08.16",20.0941108888195,1950
"Eastern Coral Triangle","1950.08.16",28.1916955402919,1950
"Galapagos","1950.08.16",23.1656421339008,1950
"Gulf of Guinea","1950.08.16",23.7642878626918,1950
"Hawaii","1950.08.16",26.7113633848663,1950
"Java Transitional","1950.08.16",26.2597380479177,1950
"Juan Fernandez and Desventuradas","1950.08.16",15.3391944641291,1950
"Lord Howe and Norfolk Islands","1950.08.16",19.089565894183,1950
"Lusitanian","1950.08.16",22.2940735400923,1950
"Magellanic","1950.08.16",6.52674997431129,1950
"Marquesas","1950.08.16",26.2708139888576,1950
"Marshall, Gilbert and Ellis Islands","1950.08.16",28.2544565882002,1950
"Mediterranean Sea","1950.08.16",26.299853126724,1950
"North Brazil Shelf","1950.08.16",27.7690862224948,1950
"Northeast Australian Shelf","1950.08.16",23.2401078876696,1950
"Northern European Seas","1950.08.16",14.1838154810779,1950
"Northern New Zealand","1950.08.16",16.8430678248405,1950
"Northwest Australian Shelf","1950.08.16",24.8581445323887,1950
"Red Sea and Gulf of Aden","1950.08.16",28.6259866280131,1950
"Sahul Shelf","1950.08.16",25.2759875262225,1950
"Scotia Sea","1950.08.16",-0.841918414727342,1950
"Somali/Arabian","1950.08.16",26.8174366822114,1950
"South China Sea","1950.08.16",28.4670507642958,1950
