"REALM","DateName","tempC","Year"
"Arctic","1950.08.16",1.60222898717422,1950
"Central Indo-Pacific","1950.08.16",26.9034604608916,1950
"Eastern Indo-Pacific","1950.08.16",26.2351546771198,1950
"Southern Ocean","1950.08.16",-0.405558082290344,1950
"Temperate Australasia","1950.08.16",14.6737939581912,1950
"Temperate Northern Atlantic","1950.08.16",20.2971498895144,1950
"Temperate Northern Pacific","1950.08.16",16.7249003044546,1950
"Temperate South America","1950.08.16",11.3419271730747,1950
"Temperate Southern Africa","1950.08.16",16.2025051988321,1950
"Tropical Atlantic","1950.08.16",26.4871381031271,1950
"Tropical Eastern Pacific","1950.08.16",26.3806507000748,1950
"Western Indo-Pacific","1950.08.16",26.088822092539,1950
"Arctic","1950.09.16",1.78579814368356,1950
"Central Indo-Pacific","1950.09.16",27.0130456525657,1950
"Eastern Indo-Pacific","1950.09.16",26.3377806385185,1950
"Southern Ocean","1950.09.16",-0.455391132113217,1950
"Temperate Australasia","1950.09.16",14.7131982624021,1950
"Temperate Northern Atlantic","1950.09.16",18.9278817202664,1950
"Temperate Northern Pacific","1950.09.16",15.7427613306776,1950
"Temperate South America","1950.09.16",11.2337736753496,1950
"Temperate Southern Africa","1950.09.16",16.2751805455552,1950
"Tropical Atlantic","1950.09.16",26.6969118457782,1950
"Tropical Eastern Pacific","1950.09.16",26.1057946519702,1950
"Western Indo-Pacific","1950.09.16",26.4580770819275,1950
"Arctic","1950.10.16",0.621032013554099,1950
"Central Indo-Pacific","1950.10.16",27.2955111004352,1950
"Eastern Indo-Pacific","1950.10.16",26.4125792201291,1950
"Southern Ocean","1950.10.16",-0.422925362135711,1950
"Temperate Australasia","1950.10.16",15.2111394425743,1950
"Temperate Northern Atlantic","1950.10.16",16.9765752166267,1950
"Temperate Northern Pacific","1950.10.16",13.0269496085469,1950
"Temperate South America","1950.10.16",11.8729124235013,1950
"Temperate Southern Africa","1950.10.16",16.7246536651844,1950
"Tropical Atlantic","1950.10.16",26.6771010488368,1950
"Tropical Eastern Pacific","1950.10.16",25.8472183337386,1950
"Western Indo-Pacific","1950.10.16",26.7643613153034,1950
"Arctic","1950.11.16",-0.327269778410549,1950
"Central Indo-Pacific","1950.11.16",27.5824707702068,1950
"Eastern Indo-Pacific","1950.11.16",26.6039513087673,1950
"Southern Ocean","1950.11.16",-0.108901998296702,1950
"Temperate Australasia","1950.11.16",16.1295222062331,1950
"Temperate Northern Atlantic","1950.11.16",14.8061993067181,1950
"Temperate Northern Pacific","1950.11.16",10.5541531928214,1950
"Temperate South America","1950.11.16",12.8636489501417,1950
"Temperate Southern Africa","1950.11.16",17.5569784096655,1950
"Tropical Atlantic","1950.11.16",26.6020302000941,1950
"Tropical Eastern Pacific","1950.11.16",25.5153894224716,1950
"Western Indo-Pacific","1950.11.16",26.7491277441566,1950
"Arctic","1950.12.16",-0.774238908296759,1950
"Central Indo-Pacific","1950.12.16",27.2707662868345,1950
"Eastern Indo-Pacific","1950.12.16",26.6883328680526,1950
"Southern Ocean","1950.12.16",0.595352015882277,1950
"Temperate Australasia","1950.12.16",17.4990640640259,1950
"Temperate Northern Atlantic","1950.12.16",12.914474180155,1950
"Temperate Northern Pacific","1950.12.16",8.4608940149415,1950
"Temperate South America","1950.12.16",14.1717555725193,1950
"Temperate Southern Africa","1950.12.16",18.9404005931719,1950
"Tropical Atlantic","1950.12.16",25.9632461726858,1950
"Tropical Eastern Pacific","1950.12.16",25.6722507876251,1950
"Western Indo-Pacific","1950.12.16",26.7369108818195,1950
"Arctic","1951.01.16",-1.02732281401996,1951
"Central Indo-Pacific","1951.01.16",27.055964252744,1951
"Eastern Indo-Pacific","1951.01.16",26.6239634634325,1951
"Southern Ocean","1951.01.16",1.30758840609932,1951
"Temperate Australasia","1951.01.16",18.7983920676077,1951
"Temperate Northern Atlantic","1951.01.16",11.4512810032098,1951
"Temperate Northern Pacific","1951.01.16",6.80067363638944,1951
"Temperate South America","1951.01.16",15.9440223073097,1951
"Temperate Southern Africa","1951.01.16",19.8642019039483,1951
"Tropical Atlantic","1951.01.16",25.65288464074,1951
"Tropical Eastern Pacific","1951.01.16",25.8806347422575,1951
"Western Indo-Pacific","1951.01.16",26.4379499723882,1951
"Arctic","1951.02.15",-1.12407826755612,1951
"Central Indo-Pacific","1951.02.15",26.98718592568,1951
"Eastern Indo-Pacific","1951.02.15",26.7758094393547,1951
"Southern Ocean","1951.02.15",1.53330023156369,1951
"Temperate Australasia","1951.02.15",18.9529977945181,1951
"Temperate Northern Atlantic","1951.02.15",10.9841300534705,1951
"Temperate Northern Pacific","1951.02.15",6.40589101327586,1951
"Temperate South America","1951.02.15",16.4391376153153,1951
"Temperate Southern Africa","1951.02.15",20.4260432248188,1951
"Tropical Atlantic","1951.02.15",25.5293585027306,1951
"Tropical Eastern Pacific","1951.02.15",25.9501103805622,1951
"Western Indo-Pacific","1951.02.15",26.6115461367148,1951
"Arctic","1951.03.16",-1.16245840248949,1951
"Central Indo-Pacific","1951.03.16",27.1244229180693,1951
"Eastern Indo-Pacific","1951.03.16",26.7401863435224,1951
"Southern Ocean","1951.03.16",1.32884775133937,1951
"Temperate Australasia","1951.03.16",19.020421241695,1951
"Temperate Northern Atlantic","1951.03.16",10.8916789100059,1951
"Temperate Northern Pacific","1951.03.16",6.16645298175022,1951
"Temperate South America","1951.03.16",15.9003946061592,1951
"Temperate Southern Africa","1951.03.16",20.3102503742663,1951
"Tropical Atlantic","1951.03.16",25.6778150360947,1951
"Tropical Eastern Pacific","1951.03.16",26.1631163402378,1951
"Western Indo-Pacific","1951.03.16",27.3667134546939,1951
"Arctic","1951.04.16",-1.13699337829422,1951
"Central Indo-Pacific","1951.04.16",27.6080654235481,1951
"Eastern Indo-Pacific","1951.04.16",26.9514637313871,1951
"Southern Ocean","1951.04.16",0.562738724188131,1951
"Temperate Australasia","1951.04.16",17.9541894016103,1951
"Temperate Northern Atlantic","1951.04.16",11.606691063783,1951
"Temperate Northern Pacific","1951.04.16",6.92226082843177,1951
"Temperate South America","1951.04.16",14.8474699645115,1951
"Temperate Southern Africa","1951.04.16",19.3858358799504,1951
"Tropical Atlantic","1951.04.16",26.2728617276189,1951
"Tropical Eastern Pacific","1951.04.16",26.770378117786,1951
"Western Indo-Pacific","1951.04.16",27.8105657542193,1951
"Arctic","1951.05.16",-0.995304582110699,1951
"Central Indo-Pacific","1951.05.16",27.5587861549526,1951
"Eastern Indo-Pacific","1951.05.16",27.0157242592774,1951
"Southern Ocean","1951.05.16",0.20017023948855,1951
"Temperate Australasia","1951.05.16",16.5655334586771,1951
"Temperate Northern Atlantic","1951.05.16",13.4878767473588,1951
"Temperate Northern Pacific","1951.05.16",8.66311260642398,1951
"Temperate South America","1951.05.16",13.9262427696764,1951
"Temperate Southern Africa","1951.05.16",18.4689691175664,1951
"Tropical Atlantic","1951.05.16",26.6006499602185,1951
"Tropical Eastern Pacific","1951.05.16",26.7936786082403,1951
"Western Indo-Pacific","1951.05.16",27.8311993207461,1951
"Arctic","1951.06.16",-0.487842100747397,1951
"Central Indo-Pacific","1951.06.16",27.3964381040205,1951
"Eastern Indo-Pacific","1951.06.16",26.7772375627861,1951
"Southern Ocean","1951.06.16",-0.0647030553889032,1951
"Temperate Australasia","1951.06.16",15.6626562069624,1951
"Temperate Northern Atlantic","1951.06.16",16.4515553687,1951
"Temperate Northern Pacific","1951.06.16",11.2071068286896,1951
"Temperate South America","1951.06.16",13.1534715806327,1951
"Temperate Southern Africa","1951.06.16",17.76584781608,1951
"Tropical Atlantic","1951.06.16",26.6753604481521,1951
"Tropical Eastern Pacific","1951.06.16",26.7545329688107,1951
"Western Indo-Pacific","1951.06.16",27.2347199416455,1951
"Arctic","1951.07.16",0.830672378542336,1951
"Central Indo-Pacific","1951.07.16",26.966437228495,1951
"Eastern Indo-Pacific","1951.07.16",26.6125684380902,1951
"Southern Ocean","1951.07.16",-0.291044231291197,1951
"Temperate Australasia","1951.07.16",14.7693255807599,1951
"Temperate Northern Atlantic","1951.07.16",19.1759561607185,1951
"Temperate Northern Pacific","1951.07.16",14.3457718431517,1951
"Temperate South America","1951.07.16",11.9817689566022,1951
"Temperate Southern Africa","1951.07.16",16.6231308225448,1951
"Tropical Atlantic","1951.07.16",26.6988709767659,1951
"Tropical Eastern Pacific","1951.07.16",27.2525901894295,1951
"Western Indo-Pacific","1951.07.16",26.4843310088287,1951
"Arctic","1951.08.16",1.64914293564064,1951
"Central Indo-Pacific","1951.08.16",26.7119226880746,1951
"Eastern Indo-Pacific","1951.08.16",26.4583731795515,1951
"Southern Ocean","1951.08.16",-0.386277167994822,1951
"Temperate Australasia","1951.08.16",14.4986202859471,1951
"Temperate Northern Atlantic","1951.08.16",20.0436699413026,1951
"Temperate Northern Pacific","1951.08.16",16.8782064455541,1951
"Temperate South America","1951.08.16",11.5036843652022,1951
"Temperate Southern Africa","1951.08.16",16.3458269574315,1951
"Tropical Atlantic","1951.08.16",26.8533869977908,1951
"Tropical Eastern Pacific","1951.08.16",27.248023782101,1951
"Western Indo-Pacific","1951.08.16",26.1578095768705,1951
"Arctic","1951.09.16",1.72138558893836,1951
"Central Indo-Pacific","1951.09.16",26.9108143131003,1951
"Eastern Indo-Pacific","1951.09.16",26.5514758655427,1951
"Southern Ocean","1951.09.16",-0.481661104801005,1951
"Temperate Australasia","1951.09.16",14.3993266390939,1951
"Temperate Northern Atlantic","1951.09.16",19.2411492772219,1951
"Temperate Northern Pacific","1951.09.16",15.6315799712366,1951
"Temperate South America","1951.09.16",11.5218075086079,1951
"Temperate Southern Africa","1951.09.16",16.5267065067582,1951
"Tropical Atlantic","1951.09.16",26.9924931572479,1951
"Tropical Eastern Pacific","1951.09.16",26.8263530281826,1951
"Western Indo-Pacific","1951.09.16",26.7453542020586,1951
"Arctic","1951.10.16",0.645348888047578,1951
"Central Indo-Pacific","1951.10.16",27.265767318503,1951
"Eastern Indo-Pacific","1951.10.16",26.7769817228857,1951
"Southern Ocean","1951.10.16",-0.452078715450736,1951
"Temperate Australasia","1951.10.16",14.8961311959813,1951
"Temperate Northern Atlantic","1951.10.16",17.0226487396209,1951
"Temperate Northern Pacific","1951.10.16",13.3742660311899,1951
"Temperate South America","1951.10.16",12.0933010074127,1951
"Temperate Southern Africa","1951.10.16",16.7446198874924,1951
"Tropical Atlantic","1951.10.16",27.046958915624,1951
"Tropical Eastern Pacific","1951.10.16",27.1229475480724,1951
"Western Indo-Pacific","1951.10.16",27.1486537147451,1951
"Arctic","1951.11.16",-0.337692608587099,1951
"Central Indo-Pacific","1951.11.16",27.3062772665843,1951
"Eastern Indo-Pacific","1951.11.16",27.0593354320704,1951
"Southern Ocean","1951.11.16",-0.186592829879373,1951
"Temperate Australasia","1951.11.16",15.7093846035819,1951
"Temperate Northern Atlantic","1951.11.16",14.7116769164558,1951
"Temperate Northern Pacific","1951.11.16",10.5356575716512,1951
"Temperate South America","1951.11.16",13.1682423732874,1951
"Temperate Southern Africa","1951.11.16",17.3577467874827,1951
"Tropical Atlantic","1951.11.16",26.7841599489107,1951
"Tropical Eastern Pacific","1951.11.16",26.8571856683461,1951
"Western Indo-Pacific","1951.11.16",27.1644258381408,1951
"Arctic","1951.12.16",-0.762177500823446,1951
"Central Indo-Pacific","1951.12.16",27.3655474220721,1951
"Eastern Indo-Pacific","1951.12.16",27.117322005466,1951
"Southern Ocean","1951.12.16",0.55771687806952,1951
"Temperate Australasia","1951.12.16",16.9084121948633,1951
"Temperate Northern Atlantic","1951.12.16",12.8759066675737,1951
"Temperate Northern Pacific","1951.12.16",8.50420473386308,1951
"Temperate South America","1951.12.16",14.6500797397736,1951
"Temperate Southern Africa","1951.12.16",18.6274006015758,1951
"Tropical Atlantic","1951.12.16",26.3391203926605,1951
"Tropical Eastern Pacific","1951.12.16",26.5657660798877,1951
"Western Indo-Pacific","1951.12.16",27.0238615657076,1951
"Arctic","1952.01.16",-1.04054903815977,1952
"Central Indo-Pacific","1952.01.16",27.2604354204583,1952
"Eastern Indo-Pacific","1952.01.16",27.2633276312115,1952
"Southern Ocean","1952.01.16",1.22956435896023,1952
"Temperate Australasia","1952.01.16",18.2196261088053,1952
"Temperate Northern Atlantic","1952.01.16",11.5481981630702,1952
"Temperate Northern Pacific","1952.01.16",6.89925227897192,1952
"Temperate South America","1952.01.16",16.4405219531689,1952
"Temperate Southern Africa","1952.01.16",20.107913370665,1952
"Tropical Atlantic","1952.01.16",25.8856738192364,1952
"Tropical Eastern Pacific","1952.01.16",26.471189718596,1952
"Western Indo-Pacific","1952.01.16",26.7150214174647,1952
"Arctic","1952.02.15",-1.15345319171687,1952
"Central Indo-Pacific","1952.02.15",27.2441663819349,1952
"Eastern Indo-Pacific","1952.02.15",27.1627932526565,1952
"Southern Ocean","1952.02.15",1.56674881376464,1952
"Temperate Australasia","1952.02.15",19.0349654205844,1952
"Temperate Northern Atlantic","1952.02.15",10.9018673888376,1952
"Temperate Northern Pacific","1952.02.15",6.23416705666838,1952
"Temperate South America","1952.02.15",17.2243848351013,1952
"Temperate Southern Africa","1952.02.15",21.0784231757149,1952
"Tropical Atlantic","1952.02.15",25.9823727314526,1952
"Tropical Eastern Pacific","1952.02.15",26.4113268577616,1952
"Western Indo-Pacific","1952.02.15",27.0601441506986,1952
"Arctic","1952.03.16",-1.17439936047516,1952
"Central Indo-Pacific","1952.03.16",27.4065835703907,1952
"Eastern Indo-Pacific","1952.03.16",27.2575307239563,1952
"Southern Ocean","1952.03.16",1.31162815277207,1952
"Temperate Australasia","1952.03.16",18.8408226926103,1952
"Temperate Northern Atlantic","1952.03.16",10.8517527202281,1952
"Temperate Northern Pacific","1952.03.16",6.14098406134336,1952
"Temperate South America","1952.03.16",16.8409278091038,1952
"Temperate Southern Africa","1952.03.16",20.647391280547,1952
"Tropical Atlantic","1952.03.16",26.1628775179965,1952
"Tropical Eastern Pacific","1952.03.16",26.7626663028258,1952
"Western Indo-Pacific","1952.03.16",27.5891407845933,1952
"Arctic","1952.04.16",-1.1179372824076,1952
"Central Indo-Pacific","1952.04.16",27.7022074694765,1952
"Eastern Indo-Pacific","1952.04.16",27.4659667558083,1952
"Southern Ocean","1952.04.16",0.557129618406306,1952
"Temperate Australasia","1952.04.16",17.8775502490182,1952
"Temperate Northern Atlantic","1952.04.16",11.8070818692607,1952
"Temperate Northern Pacific","1952.04.16",6.90695845153867,1952
"Temperate South America","1952.04.16",15.4865792543732,1952
"Temperate Southern Africa","1952.04.16",19.6709714105287,1952
"Tropical Atlantic","1952.04.16",26.5847057185127,1952
"Tropical Eastern Pacific","1952.04.16",26.7890918142508,1952
"Western Indo-Pacific","1952.04.16",28.2525937601372,1952
"Arctic","1952.05.16",-0.948061300156692,1952
"Central Indo-Pacific","1952.05.16",27.8186501954324,1952
"Eastern Indo-Pacific","1952.05.16",27.1660033441436,1952
"Southern Ocean","1952.05.16",0.18158684368957,1952
"Temperate Australasia","1952.05.16",16.7543231882601,1952
"Temperate Northern Atlantic","1952.05.16",13.804782494943,1952
"Temperate Northern Pacific","1952.05.16",8.59552168524332,1952
"Temperate South America","1952.05.16",14.2363371550622,1952
"Temperate Southern Africa","1952.05.16",18.3471223037255,1952
"Tropical Atlantic","1952.05.16",26.7609461734982,1952
"Tropical Eastern Pacific","1952.05.16",26.8902605266471,1952
"Western Indo-Pacific","1952.05.16",28.1712007713907,1952
"Arctic","1952.06.16",-0.45578784139141,1952
"Central Indo-Pacific","1952.06.16",27.6047693566333,1952
"Eastern Indo-Pacific","1952.06.16",27.04638124714,1952
"Southern Ocean","1952.06.16",-0.10480968743882,1952
"Temperate Australasia","1952.06.16",15.7101015694121,1952
"Temperate Northern Atlantic","1952.06.16",16.7150788820856,1952
"Temperate Northern Pacific","1952.06.16",11.2135639279048,1952
"Temperate South America","1952.06.16",12.9005816712333,1952
"Temperate Southern Africa","1952.06.16",17.3058890812288,1952
"Tropical Atlantic","1952.06.16",27.0277034719399,1952
"Tropical Eastern Pacific","1952.06.16",26.3325228116899,1952
"Western Indo-Pacific","1952.06.16",27.3204958203398,1952
"Arctic","1952.07.16",0.773425431504568,1952
"Central Indo-Pacific","1952.07.16",27.2115845579769,1952
"Eastern Indo-Pacific","1952.07.16",26.6011334225192,1952
"Southern Ocean","1952.07.16",-0.32744131925949,1952
"Temperate Australasia","1952.07.16",14.9065858539353,1952
"Temperate Northern Atlantic","1952.07.16",19.297345145285,1952
"Temperate Northern Pacific","1952.07.16",14.1060785617106,1952
"Temperate South America","1952.07.16",11.6896599423405,1952
"Temperate Southern Africa","1952.07.16",16.2314564177228,1952
"Tropical Atlantic","1952.07.16",26.7347630173643,1952
"Tropical Eastern Pacific","1952.07.16",26.2584246340847,1952
"Western Indo-Pacific","1952.07.16",26.5263932001444,1952
"Arctic","1952.08.16",1.59836276909926,1952
"Central Indo-Pacific","1952.08.16",26.9387935510138,1952
"Eastern Indo-Pacific","1952.08.16",26.4484219969469,1952
"Southern Ocean","1952.08.16",-0.403970735186231,1952
"Temperate Australasia","1952.08.16",14.5357678242219,1952
"Temperate Northern Atlantic","1952.08.16",20.3345633573971,1952
"Temperate Northern Pacific","1952.08.16",16.5021811695852,1952
"Temperate South America","1952.08.16",11.3196150659686,1952
"Temperate Southern Africa","1952.08.16",16.3543469772726,1952
"Tropical Atlantic","1952.08.16",26.8772533086511,1952
"Tropical Eastern Pacific","1952.08.16",26.3727416892326,1952
"Western Indo-Pacific","1952.08.16",26.2149369186825,1952
"Arctic","1952.09.16",1.71425636206669,1952
"Central Indo-Pacific","1952.09.16",27.1873592325702,1952
"Eastern Indo-Pacific","1952.09.16",26.7445864247178,1952
"Southern Ocean","1952.09.16",-0.467975649944055,1952
"Temperate Australasia","1952.09.16",14.1776475678142,1952
"Temperate Northern Atlantic","1952.09.16",18.8708768120303,1952
"Temperate Northern Pacific","1952.09.16",15.6409275210932,1952
"Temperate South America","1952.09.16",11.2327942050714,1952
"Temperate Southern Africa","1952.09.16",16.2216051944016,1952
"Tropical Atlantic","1952.09.16",27.0255650733281,1952
"Tropical Eastern Pacific","1952.09.16",26.2728359362218,1952
"Western Indo-Pacific","1952.09.16",26.4640850108347,1952
"Arctic","1952.10.16",0.633807488279905,1952
"Central Indo-Pacific","1952.10.16",27.4251133332956,1952
"Eastern Indo-Pacific","1952.10.16",26.7388800411545,1952
"Southern Ocean","1952.10.16",-0.431747659255433,1952
"Temperate Australasia","1952.10.16",14.8393907481789,1952
"Temperate Northern Atlantic","1952.10.16",16.8141995632875,1952
"Temperate Northern Pacific","1952.10.16",13.4919590262229,1952
"Temperate South America","1952.10.16",12.1259468138964,1952
"Temperate Southern Africa","1952.10.16",16.6484902522286,1952
"Tropical Atlantic","1952.10.16",27.0457171437038,1952
"Tropical Eastern Pacific","1952.10.16",26.3066325711954,1952
"Western Indo-Pacific","1952.10.16",26.8512168769483,1952
"Arctic","1952.11.16",-0.307349589648188,1952
"Central Indo-Pacific","1952.11.16",27.6065366101999,1952
"Eastern Indo-Pacific","1952.11.16",26.886185343991,1952
"Southern Ocean","1952.11.16",-0.123744815633877,1952
"Temperate Australasia","1952.11.16",15.856538872026,1952
"Temperate Northern Atlantic","1952.11.16",14.3976743134057,1952
"Temperate Northern Pacific","1952.11.16",10.5109419507619,1952
"Temperate South America","1952.11.16",13.3281020720247,1952
"Temperate Southern Africa","1952.11.16",17.7962273486375,1952
"Tropical Atlantic","1952.11.16",26.779985889262,1952
"Tropical Eastern Pacific","1952.11.16",26.1115523832631,1952
"Western Indo-Pacific","1952.11.16",27.0491622082981,1952
"Arctic","1952.12.16",-0.777285453287084,1952
"Central Indo-Pacific","1952.12.16",27.328245906428,1952
"Eastern Indo-Pacific","1952.12.16",27.0283339487965,1952
"Southern Ocean","1952.12.16",0.611976568264822,1952
"Temperate Australasia","1952.12.16",16.9780843506511,1952
"Temperate Northern Atlantic","1952.12.16",12.5724611239139,1952
"Temperate Northern Pacific","1952.12.16",8.18895440050352,1952
"Temperate South America","1952.12.16",14.7357144773587,1952
"Temperate Southern Africa","1952.12.16",18.9038268829965,1952
"Tropical Atlantic","1952.12.16",26.3250972152142,1952
"Tropical Eastern Pacific","1952.12.16",25.9316791115007,1952
"Western Indo-Pacific","1952.12.16",26.9389998338841,1952
"Arctic","1953.01.16",-1.0470471920377,1953
"Central Indo-Pacific","1953.01.16",26.9833510281394,1953
"Eastern Indo-Pacific","1953.01.16",27.1958119998308,1953
"Southern Ocean","1953.01.16",1.2998310361223,1953
"Temperate Australasia","1953.01.16",18.4385473870824,1953
"Temperate Northern Atlantic","1953.01.16",11.3211614400714,1953
"Temperate Northern Pacific","1953.01.16",6.8065062286715,1953
"Temperate South America","1953.01.16",16.430303412452,1953
"Temperate Southern Africa","1953.01.16",20.5466067561038,1953
"Tropical Atlantic","1953.01.16",25.9268681933579,1953
"Tropical Eastern Pacific","1953.01.16",26.0183270788942,1953
"Western Indo-Pacific","1953.01.16",26.8170031883098,1953
"Arctic","1953.02.15",-1.11651540560183,1953
"Central Indo-Pacific","1953.02.15",27.1575820388052,1953
"Eastern Indo-Pacific","1953.02.15",27.2152588125631,1953
"Southern Ocean","1953.02.15",1.54012377274692,1953
"Temperate Australasia","1953.02.15",19.1288673286764,1953
"Temperate Northern Atlantic","1953.02.15",10.7635496759883,1953
"Temperate Northern Pacific","1953.02.15",6.17502715407233,1953
"Temperate South America","1953.02.15",17.064130973418,1953
"Temperate Southern Africa","1953.02.15",20.9189450559277,1953
"Tropical Atlantic","1953.02.15",25.8884267884165,1953
"Tropical Eastern Pacific","1953.02.15",26.5609088917677,1953
"Western Indo-Pacific","1953.02.15",27.0270485524778,1953
"Arctic","1953.03.16",-1.17951408414336,1953
"Central Indo-Pacific","1953.03.16",27.3716980000562,1953
"Eastern Indo-Pacific","1953.03.16",27.3928478528197,1953
"Southern Ocean","1953.03.16",1.2889068032138,1953
"Temperate Australasia","1953.03.16",18.6353623349442,1953
"Temperate Northern Atlantic","1953.03.16",10.7709402659792,1953
"Temperate Northern Pacific","1953.03.16",6.19844690638047,1953
"Temperate South America","1953.03.16",16.6338106004187,1953
"Temperate Southern Africa","1953.03.16",20.9749826392547,1953
"Tropical Atlantic","1953.03.16",26.0935009860684,1953
"Tropical Eastern Pacific","1953.03.16",27.0810391890441,1953
"Western Indo-Pacific","1953.03.16",27.7839634698114,1953
"Arctic","1953.04.16",-1.15824790913942,1953
"Central Indo-Pacific","1953.04.16",27.5986525683967,1953
"Eastern Indo-Pacific","1953.04.16",27.4023981420758,1953
"Southern Ocean","1953.04.16",0.520703897526793,1953
"Temperate Australasia","1953.04.16",17.673826582819,1953
"Temperate Northern Atlantic","1953.04.16",11.80198882605,1953
"Temperate Northern Pacific","1953.04.16",7.16081562537025,1953
"Temperate South America","1953.04.16",15.4147907775699,1953
"Temperate Southern Africa","1953.04.16",19.8160240396025,1953
